time, deviceID, val1, val2
2025-08-04T14:55:09Z, sensor3, 76, 74.76
2025-08-04T12:21:13Z, sensor3, 84, 95.24
2025-08-04T14:41:00Z, sensor2, 51, 49.95
2025-08-04T12:16:36Z, sensor1, 27, 4.35
2025-08-04T15:11:51Z, sensor3, 71, 97.36
2025-08-04T12:38:25Z, sensor3, 86, 89.39
2025-08-04T12:28:07Z, sensor3, 75, 82.51
2025-08-04T14:03:40Z, sensor3, 80, 75.78
2025-08-04T12:30:25Z, sensor2, 58, 73.01
2025-08-04T10:23:14Z, sensor2, 55, 56.27
2025-08-04T16:11:41Z, sensor1, 37, 13.65
2025-08-04T14:49:26Z, sensor2, 72, 43.22
2025-08-04T11:11:25Z, sensor3, 90, 93.84
2025-08-04T14:00:18Z, sensor3, 89, 78.33
2025-08-04T16:27:00Z, sensor1, 35, 0.73
2025-08-04T14:57:12Z, sensor1, 33, 0.56
2025-08-04T11:42:34Z, sensor2, 57, 29.64
2025-08-04T13:49:08Z, sensor2, 59, 65.08
2025-08-04T13:01:17Z, sensor3, 89, 93.89
2025-08-04T11:24:50Z, sensor2, 46, 64.19
2025-08-04T15:52:29Z, sensor3, 91, 97.81
2025-08-04T17:42:49Z, sensor3, 77, 92.7
2025-08-04T13:29:08Z, sensor2, 64, 21.42
2025-08-04T13:55:56Z, sensor2, 53, 43.97
2025-08-04T15:41:34Z, sensor1, 16, 8.51
2025-08-04T15:40:55Z, sensor1, 8, 18.21
2025-08-04T14:36:28Z, sensor2, 50, 61.78
2025-08-04T13:13:30Z, sensor1, 18, 20.66
2025-08-04T10:39:03Z, sensor3, 75, 91.27
2025-08-04T14:20:11Z, sensor1, 33, 3.01
2025-08-04T16:31:28Z, sensor3, 72, 91.05
2025-08-04T10:54:59Z, sensor3, 76, 75.48
2025-08-04T13:28:42Z, sensor2, 60, 42.29
2025-08-04T10:45:46Z, sensor1, 32, 12.83
2025-08-04T12:10:20Z, sensor2, 49, 47.85
2025-08-04T12:49:26Z, sensor1, 1, 12.43
2025-08-04T15:53:06Z, sensor2, 79, 44.04
2025-08-04T15:07:24Z, sensor3, 89, 77.38
2025-08-04T10:34:16Z, sensor2, 78, 73.42
2025-08-04T11:20:17Z, sensor2, 76, 53.16
2025-08-04T17:11:05Z, sensor2, 63, 72.37
2025-08-04T11:13:52Z, sensor3, 91, 81.2
2025-08-04T12:03:14Z, sensor2, 73, 22.63
2025-08-04T12:03:33Z, sensor3, 74, 72.66
2025-08-04T16:44:42Z, sensor1, 26, 12.17
2025-08-04T10:56:08Z, sensor3, 91, 87.28
2025-08-04T10:20:45Z, sensor2, 66, 41.02
2025-08-04T12:24:53Z, sensor1, 20, 16.15
2025-08-04T12:40:48Z, sensor2, 75, 65.54
2025-08-04T16:37:07Z, sensor1, 2, 16.7
2025-08-04T12:51:25Z, sensor2, 44, 66.13
2025-08-04T11:48:56Z, sensor2, 66, 36.28
2025-08-04T13:48:29Z, sensor3, 95, 71.58
2025-08-04T14:23:20Z, sensor3, 77, 94.16
2025-08-04T14:38:18Z, sensor3, 75, 85.14
2025-08-04T13:26:56Z, sensor3, 95, 83.16
2025-08-04T10:11:46Z, sensor2, 49, 71.48
2025-08-04T13:41:42Z, sensor1, 6, 15.71
2025-08-04T15:03:59Z, sensor3, 89, 99.67
2025-08-04T12:33:41Z, sensor3, 76, 92.69
2025-08-04T15:51:56Z, sensor2, 54, 34.05
2025-08-04T17:42:31Z, sensor3, 97, 80.67
2025-08-04T11:58:48Z, sensor1, 17, 21.48
2025-08-04T14:03:02Z, sensor2, 42, 20.47
2025-08-04T14:30:03Z, sensor3, 100, 80.48
2025-08-04T10:56:30Z, sensor3, 85, 91.72
2025-08-04T12:15:25Z, sensor3, 83, 93.27
2025-08-04T16:32:18Z, sensor3, 88, 97.04
2025-08-04T12:49:11Z, sensor2, 45, 49.83
2025-08-04T12:06:17Z, sensor3, 85, 87.37
2025-08-04T14:11:50Z, sensor3, 87, 85.05
2025-08-04T13:47:30Z, sensor1, 11, 11.55
2025-08-04T14:55:09Z, sensor1, 38, 23.74
2025-08-04T17:17:57Z, sensor3, 90, 77.64
2025-08-04T14:02:20Z, sensor1, 7, 7.32
2025-08-04T13:40:06Z, sensor3, 70, 73.48
2025-08-04T16:42:49Z, sensor3, 82, 92.12
2025-08-04T12:50:39Z, sensor1, 19, 1.48
2025-08-04T12:09:06Z, sensor3, 98, 92.38
2025-08-04T12:07:20Z, sensor3, 94, 95.91
2025-08-04T15:54:08Z, sensor1, 15, 23.98
2025-08-04T13:17:15Z, sensor2, 77, 49.26
2025-08-04T13:32:26Z, sensor1, 17, 4.71
2025-08-04T15:48:05Z, sensor3, 90, 73.37
2025-08-04T11:17:21Z, sensor1, 19, 9.59
2025-08-04T15:21:26Z, sensor3, 91, 93.96
2025-08-04T15:22:25Z, sensor1, 27, 1.26
2025-08-04T17:42:56Z, sensor1, 0, 1.99
2025-08-04T12:46:23Z, sensor2, 76, 50.76
2025-08-04T11:10:46Z, sensor3, 78, 86.26
2025-08-04T10:43:56Z, sensor2, 46, 53.01
2025-08-04T17:10:24Z, sensor2, 79, 46.8
2025-08-04T17:13:41Z, sensor3, 77, 90.0
2025-08-04T13:05:49Z, sensor3, 76, 89.48
2025-08-04T12:19:03Z, sensor2, 67, 23.52
2025-08-04T17:16:41Z, sensor1, 2, 9.13
2025-08-04T14:15:35Z, sensor2, 52, 62.29
2025-08-04T10:22:34Z, sensor3, 92, 74.21
2025-08-04T11:08:51Z, sensor3, 83, 85.13
2025-08-04T10:18:35Z, sensor2, 61, 38.6
2025-08-04T17:01:51Z, sensor2, 61, 22.71
2025-08-04T10:03:43Z, sensor3, 93, 74.22
2025-08-04T10:52:59Z, sensor2, 48, 30.95
2025-08-04T15:03:07Z, sensor1, 24, 14.74
2025-08-04T14:40:01Z, sensor3, 88, 71.53
2025-08-04T12:32:16Z, sensor1, 27, 16.23
2025-08-04T11:02:31Z, sensor3, 92, 84.7
2025-08-04T14:52:03Z, sensor2, 46, 40.4
2025-08-04T12:56:52Z, sensor2, 59, 37.89
2025-08-04T17:25:39Z, sensor1, 35, 0.14
2025-08-04T17:30:50Z, sensor2, 66, 27.41
2025-08-04T16:43:15Z, sensor2, 70, 49.43
2025-08-04T13:54:47Z, sensor1, 41, 9.74
2025-08-04T10:27:59Z, sensor2, 48, 68.17
2025-08-04T11:37:26Z, sensor2, 52, 72.44
2025-08-04T10:34:27Z, sensor1, 2, 22.91
2025-08-04T13:41:14Z, sensor2, 52, 33.46
2025-08-04T14:21:27Z, sensor1, 21, 19.76
2025-08-04T15:24:39Z, sensor3, 87, 83.93
2025-08-04T15:10:18Z, sensor3, 85, 86.31
2025-08-04T16:27:24Z, sensor1, 26, 17.02
2025-08-04T10:12:04Z, sensor1, 41, 10.34
2025-08-04T10:42:57Z, sensor3, 74, 75.69
2025-08-04T15:21:10Z, sensor2, 49, 71.87
2025-08-04T12:46:24Z, sensor2, 42, 25.31
2025-08-04T14:20:07Z, sensor1, 21, 5.8
2025-08-04T12:01:45Z, sensor1, 20, 12.09
2025-08-04T12:59:14Z, sensor1, 47, 0.97
2025-08-04T11:08:06Z, sensor2, 45, 58.66
2025-08-04T11:59:02Z, sensor3, 83, 88.41
2025-08-04T15:27:51Z, sensor3, 98, 90.55
2025-08-04T17:19:05Z, sensor1, 23, 12.43
2025-08-04T15:44:11Z, sensor3, 96, 89.64
2025-08-04T12:54:42Z, sensor3, 83, 87.5
2025-08-04T13:01:10Z, sensor1, 7, 24.64
2025-08-04T16:17:37Z, sensor1, 5, 9.39
2025-08-04T13:26:23Z, sensor2, 45, 58.96
2025-08-04T10:50:35Z, sensor1, 10, 6.27
2025-08-04T10:29:52Z, sensor2, 72, 66.78
2025-08-04T12:30:39Z, sensor1, 42, 18.89
2025-08-04T15:50:27Z, sensor3, 87, 92.69
2025-08-04T14:04:14Z, sensor1, 35, 21.58
2025-08-04T11:46:18Z, sensor2, 40, 63.59
2025-08-04T15:57:35Z, sensor3, 85, 83.49
2025-08-04T13:35:35Z, sensor1, 6, 17.93
2025-08-04T17:23:58Z, sensor3, 96, 94.58
2025-08-04T13:53:38Z, sensor2, 46, 31.45
2025-08-04T11:08:01Z, sensor1, 36, 15.62
2025-08-04T13:29:30Z, sensor2, 65, 69.42
2025-08-04T12:35:02Z, sensor1, 18, 15.47
2025-08-04T10:06:30Z, sensor2, 79, 43.45
2025-08-04T17:15:27Z, sensor2, 50, 49.19
2025-08-04T17:24:14Z, sensor2, 59, 28.65
2025-08-04T14:03:47Z, sensor1, 45, 13.4
2025-08-04T15:32:08Z, sensor2, 68, 67.03
2025-08-04T13:07:55Z, sensor2, 61, 67.9
2025-08-04T12:26:31Z, sensor2, 71, 43.51
2025-08-04T11:33:06Z, sensor2, 80, 73.68
2025-08-04T12:07:36Z, sensor2, 60, 51.39
2025-08-04T17:28:26Z, sensor3, 70, 93.21
2025-08-04T13:03:31Z, sensor2, 55, 67.22
2025-08-04T15:13:11Z, sensor2, 60, 21.82
2025-08-04T10:38:58Z, sensor1, 29, 22.06
2025-08-04T14:22:33Z, sensor3, 82, 92.68
2025-08-04T10:01:49Z, sensor3, 93, 91.04
2025-08-04T12:08:03Z, sensor1, 11, 22.22
2025-08-04T17:19:14Z, sensor2, 43, 25.36
2025-08-04T13:56:30Z, sensor1, 24, 8.42
2025-08-04T16:14:40Z, sensor1, 15, 18.75
2025-08-04T13:14:26Z, sensor2, 80, 28.73
2025-08-04T17:45:24Z, sensor1, 5, 6.25
2025-08-04T13:14:22Z, sensor3, 86, 99.42
2025-08-04T10:27:39Z, sensor1, 43, 5.43
2025-08-04T10:56:40Z, sensor1, 4, 3.11
2025-08-04T11:01:23Z, sensor2, 49, 69.55
2025-08-04T14:01:20Z, sensor3, 79, 73.61
2025-08-04T17:04:04Z, sensor2, 54, 38.87
2025-08-04T17:36:42Z, sensor2, 47, 21.29
2025-08-04T12:24:12Z, sensor2, 78, 24.36
2025-08-04T10:24:27Z, sensor2, 64, 65.12
2025-08-04T11:32:30Z, sensor1, 33, 15.29
2025-08-04T12:45:08Z, sensor3, 74, 99.25
2025-08-04T15:48:35Z, sensor3, 98, 85.99
2025-08-04T14:58:12Z, sensor1, 50, 1.63
2025-08-04T12:59:19Z, sensor2, 60, 25.58
2025-08-04T15:28:49Z, sensor1, 43, 1.79
2025-08-04T10:40:03Z, sensor3, 92, 99.19
2025-08-04T10:18:26Z, sensor2, 48, 49.29
2025-08-04T17:35:23Z, sensor3, 83, 71.65
2025-08-04T17:08:59Z, sensor2, 52, 40.51
2025-08-04T15:15:23Z, sensor2, 59, 69.25
2025-08-04T14:26:52Z, sensor2, 80, 35.01
2025-08-04T15:31:51Z, sensor2, 79, 32.82
2025-08-04T11:11:01Z, sensor2, 42, 49.78
2025-08-04T11:39:18Z, sensor1, 12, 16.32
2025-08-04T17:25:32Z, sensor3, 85, 97.26
2025-08-04T17:48:40Z, sensor1, 35, 11.06
2025-08-04T11:52:26Z, sensor1, 5, 1.85
2025-08-04T13:44:58Z, sensor3, 76, 78.91
2025-08-04T15:47:12Z, sensor3, 96, 92.41
2025-08-04T12:55:22Z, sensor3, 87, 82.46
2025-08-04T14:05:52Z, sensor1, 1, 9.89
2025-08-04T11:31:34Z, sensor3, 94, 79.75
2025-08-04T15:49:05Z, sensor3, 79, 82.1
2025-08-04T14:46:22Z, sensor2, 62, 24.72
2025-08-04T11:51:31Z, sensor2, 72, 56.54
2025-08-04T13:01:37Z, sensor2, 55, 70.9
2025-08-04T10:47:33Z, sensor2, 46, 39.66
2025-08-04T16:25:21Z, sensor2, 43, 45.4
2025-08-04T15:28:57Z, sensor1, 31, 7.46
2025-08-04T11:02:06Z, sensor1, 36, 3.04
2025-08-04T12:03:57Z, sensor3, 77, 89.56
2025-08-04T10:03:51Z, sensor2, 67, 74.76
2025-08-04T13:47:54Z, sensor3, 88, 74.16
2025-08-04T17:29:48Z, sensor3, 92, 74.92
2025-08-04T11:20:03Z, sensor2, 55, 31.47
2025-08-04T10:32:41Z, sensor3, 97, 89.16
2025-08-04T13:54:10Z, sensor2, 78, 69.59
2025-08-04T16:22:18Z, sensor1, 40, 16.03
2025-08-04T16:14:09Z, sensor2, 48, 53.84
2025-08-04T17:41:07Z, sensor1, 41, 1.23
2025-08-04T10:55:51Z, sensor2, 52, 53.43
2025-08-04T14:59:31Z, sensor1, 1, 19.15
2025-08-04T14:13:03Z, sensor3, 76, 99.04
2025-08-04T16:47:53Z, sensor1, 6, 2.69
2025-08-04T17:10:02Z, sensor2, 46, 22.96
2025-08-04T13:26:27Z, sensor3, 89, 94.3
2025-08-04T12:14:17Z, sensor3, 74, 82.27
2025-08-04T14:48:27Z, sensor1, 33, 8.51
2025-08-04T14:29:57Z, sensor2, 58, 26.0
2025-08-04T10:31:20Z, sensor1, 5, 22.52
2025-08-04T11:43:18Z, sensor2, 49, 37.62
2025-08-04T17:40:51Z, sensor1, 34, 9.57
2025-08-04T15:38:29Z, sensor3, 87, 87.48
2025-08-04T13:02:04Z, sensor1, 37, 4.82
2025-08-04T13:41:14Z, sensor1, 27, 2.64
2025-08-04T16:53:35Z, sensor1, 5, 8.01
2025-08-04T16:42:35Z, sensor1, 16, 22.24
2025-08-04T17:04:33Z, sensor1, 46, 1.43
2025-08-04T15:42:01Z, sensor1, 6, 22.33
2025-08-04T10:23:27Z, sensor3, 88, 96.46
2025-08-04T12:32:27Z, sensor1, 45, 18.98
2025-08-04T16:52:57Z, sensor3, 96, 92.68
2025-08-04T11:41:23Z, sensor1, 11, 6.12
2025-08-04T16:14:08Z, sensor3, 99, 84.71
2025-08-04T14:05:45Z, sensor2, 73, 23.88
2025-08-04T11:58:17Z, sensor2, 73, 59.7
2025-08-04T15:51:20Z, sensor2, 76, 26.36
2025-08-04T14:54:47Z, sensor3, 72, 91.74
2025-08-04T11:44:30Z, sensor1, 29, 19.73
2025-08-04T11:12:01Z, sensor3, 90, 74.16
2025-08-04T14:44:28Z, sensor1, 8, 15.05
2025-08-04T11:20:27Z, sensor3, 83, 91.92
2025-08-04T12:09:48Z, sensor1, 35, 1.63
2025-08-04T11:07:22Z, sensor1, 27, 24.92
2025-08-04T11:30:26Z, sensor3, 90, 79.47
2025-08-04T12:55:33Z, sensor3, 93, 70.79
2025-08-04T13:42:32Z, sensor3, 90, 82.22
2025-08-04T14:46:29Z, sensor3, 88, 87.5
2025-08-04T13:59:39Z, sensor3, 90, 93.95
2025-08-04T12:47:11Z, sensor3, 82, 72.73
2025-08-04T11:43:02Z, sensor3, 80, 88.92
2025-08-04T16:52:33Z, sensor2, 73, 58.11
2025-08-04T14:39:37Z, sensor3, 90, 98.21
2025-08-04T10:00:22Z, sensor2, 80, 66.23
2025-08-04T14:45:38Z, sensor2, 50, 32.39
2025-08-04T13:12:08Z, sensor3, 87, 98.82
2025-08-04T16:59:17Z, sensor3, 100, 91.34
2025-08-04T15:51:27Z, sensor2, 69, 41.92
2025-08-04T11:58:48Z, sensor1, 14, 18.04
2025-08-04T16:16:39Z, sensor2, 42, 63.51
2025-08-04T15:56:45Z, sensor1, 40, 5.42
2025-08-04T15:36:31Z, sensor2, 75, 41.16
2025-08-04T14:32:22Z, sensor3, 77, 72.2
2025-08-04T14:34:30Z, sensor2, 75, 68.27
2025-08-04T10:14:06Z, sensor2, 42, 66.26
2025-08-04T14:44:09Z, sensor2, 51, 65.47
2025-08-04T17:06:55Z, sensor2, 75, 24.1
2025-08-04T15:54:22Z, sensor1, 9, 12.88
2025-08-04T14:10:15Z, sensor1, 11, 2.52
2025-08-04T16:02:45Z, sensor1, 50, 18.07
2025-08-04T15:44:50Z, sensor2, 72, 48.01
2025-08-04T12:12:57Z, sensor1, 20, 4.93
2025-08-04T17:01:49Z, sensor2, 61, 71.07
2025-08-04T14:19:42Z, sensor3, 78, 93.53
2025-08-04T11:12:28Z, sensor3, 79, 99.48
2025-08-04T16:58:07Z, sensor2, 57, 57.36
2025-08-04T12:20:08Z, sensor1, 45, 10.2
2025-08-04T12:15:40Z, sensor1, 41, 21.07
2025-08-04T17:03:17Z, sensor1, 16, 20.85
2025-08-04T15:40:46Z, sensor1, 14, 9.44
2025-08-04T10:21:20Z, sensor2, 77, 20.78
2025-08-04T13:27:41Z, sensor2, 61, 51.25
2025-08-04T13:00:01Z, sensor1, 19, 6.65
2025-08-04T16:33:22Z, sensor2, 40, 48.49
2025-08-04T14:51:20Z, sensor1, 7, 1.59
2025-08-04T12:12:29Z, sensor3, 99, 93.31
2025-08-04T13:26:13Z, sensor1, 46, 13.86
2025-08-04T12:41:53Z, sensor1, 47, 21.4
2025-08-04T14:01:30Z, sensor3, 98, 98.43
2025-08-04T10:35:10Z, sensor1, 21, 9.05
2025-08-04T10:40:23Z, sensor1, 8, 19.32
2025-08-04T17:24:11Z, sensor3, 92, 80.43
2025-08-04T15:42:29Z, sensor2, 43, 21.2
2025-08-04T13:17:39Z, sensor2, 41, 52.91
2025-08-04T11:39:15Z, sensor1, 17, 12.5
2025-08-04T10:12:44Z, sensor2, 72, 64.3
2025-08-04T14:21:27Z, sensor1, 21, 1.67
2025-08-04T15:06:41Z, sensor1, 46, 1.29
2025-08-04T12:46:25Z, sensor1, 7, 23.71
2025-08-04T15:04:43Z, sensor2, 46, 64.05
2025-08-04T13:50:35Z, sensor3, 94, 85.62
2025-08-04T17:38:25Z, sensor1, 40, 10.4
2025-08-04T11:53:09Z, sensor1, 45, 5.26
2025-08-04T13:40:26Z, sensor1, 30, 14.1
2025-08-04T16:46:51Z, sensor2, 44, 45.78
2025-08-04T10:51:02Z, sensor1, 47, 22.32
2025-08-04T12:27:29Z, sensor1, 20, 4.81
2025-08-04T12:36:50Z, sensor1, 37, 0.18
2025-08-04T10:38:41Z, sensor1, 18, 12.94
2025-08-04T14:19:58Z, sensor1, 33, 24.04
2025-08-04T17:16:06Z, sensor2, 63, 52.57
2025-08-04T14:10:34Z, sensor3, 78, 94.66
2025-08-04T11:53:36Z, sensor2, 46, 68.02
2025-08-04T15:27:36Z, sensor1, 11, 22.41
2025-08-04T13:09:54Z, sensor1, 10, 0.53
2025-08-04T15:51:41Z, sensor3, 78, 90.24
2025-08-04T11:10:10Z, sensor3, 98, 84.64
2025-08-04T10:17:47Z, sensor3, 83, 80.29
2025-08-04T17:31:45Z, sensor2, 48, 30.05
2025-08-04T13:03:52Z, sensor2, 42, 62.15
2025-08-04T14:16:19Z, sensor1, 32, 12.88
2025-08-04T13:49:27Z, sensor1, 16, 15.06
2025-08-04T16:05:19Z, sensor1, 22, 12.2
2025-08-04T15:30:05Z, sensor1, 9, 1.67
2025-08-04T12:33:14Z, sensor1, 23, 2.89
2025-08-04T16:43:40Z, sensor2, 57, 53.9
2025-08-04T14:50:43Z, sensor1, 32, 15.45
2025-08-04T12:38:37Z, sensor1, 6, 5.42
2025-08-04T12:05:11Z, sensor2, 76, 70.69
2025-08-04T12:36:02Z, sensor2, 57, 65.3
2025-08-04T15:26:06Z, sensor3, 77, 92.14
2025-08-04T14:15:31Z, sensor3, 99, 77.36
2025-08-04T11:08:50Z, sensor1, 26, 5.66
2025-08-04T14:59:11Z, sensor3, 85, 92.42
2025-08-04T14:57:18Z, sensor1, 30, 2.75
2025-08-04T10:38:28Z, sensor3, 89, 79.44
2025-08-04T13:24:13Z, sensor1, 48, 17.59
2025-08-04T11:51:23Z, sensor3, 97, 91.05
2025-08-04T15:36:21Z, sensor1, 36, 24.25
2025-08-04T14:49:36Z, sensor3, 92, 89.76
2025-08-04T10:09:51Z, sensor3, 72, 72.59
2025-08-04T16:12:20Z, sensor1, 5, 7.47
2025-08-04T11:44:56Z, sensor2, 61, 62.85
2025-08-04T12:28:54Z, sensor2, 49, 46.15
2025-08-04T11:37:07Z, sensor1, 24, 10.5
2025-08-04T12:20:59Z, sensor1, 41, 8.26
2025-08-04T11:26:20Z, sensor3, 88, 85.22
2025-08-04T12:31:40Z, sensor1, 49, 9.89
2025-08-04T15:24:05Z, sensor3, 85, 89.9
2025-08-04T10:45:06Z, sensor1, 14, 5.15
2025-08-04T10:22:27Z, sensor2, 60, 23.44
2025-08-04T16:15:03Z, sensor3, 99, 85.69
2025-08-04T17:11:05Z, sensor1, 38, 13.64
2025-08-04T14:28:48Z, sensor2, 43, 73.62
2025-08-04T14:00:59Z, sensor2, 76, 22.88
2025-08-04T16:15:29Z, sensor3, 76, 87.73
2025-08-04T15:50:16Z, sensor2, 46, 37.34
2025-08-04T16:25:41Z, sensor2, 57, 43.12
2025-08-04T17:05:46Z, sensor3, 95, 84.8
2025-08-04T14:11:39Z, sensor3, 72, 71.76
2025-08-04T12:15:54Z, sensor2, 79, 36.26
2025-08-04T11:44:14Z, sensor3, 94, 89.72
2025-08-04T11:36:28Z, sensor3, 74, 73.5
2025-08-04T17:22:04Z, sensor2, 72, 32.8
2025-08-04T17:35:00Z, sensor2, 59, 22.83
2025-08-04T12:54:21Z, sensor1, 28, 23.21
2025-08-04T10:31:06Z, sensor1, 26, 2.71
2025-08-04T12:00:07Z, sensor1, 28, 19.0
2025-08-04T11:28:54Z, sensor2, 64, 53.59
2025-08-04T14:48:56Z, sensor2, 70, 31.66
2025-08-04T15:17:53Z, sensor1, 38, 13.99
2025-08-04T14:16:51Z, sensor1, 36, 4.5
2025-08-04T15:04:35Z, sensor2, 60, 51.03
2025-08-04T17:49:56Z, sensor1, 28, 19.09
2025-08-04T15:38:56Z, sensor3, 76, 78.83
2025-08-04T17:12:12Z, sensor1, 4, 11.58
2025-08-04T15:16:39Z, sensor2, 78, 67.76
2025-08-04T11:16:00Z, sensor2, 69, 60.9
2025-08-04T14:53:59Z, sensor1, 20, 15.76
2025-08-04T14:51:14Z, sensor3, 72, 72.55
2025-08-04T13:15:52Z, sensor3, 91, 76.07
2025-08-04T12:13:56Z, sensor1, 25, 21.92
2025-08-04T12:11:37Z, sensor2, 68, 41.8
2025-08-04T17:37:31Z, sensor2, 43, 38.75
2025-08-04T13:12:42Z, sensor2, 48, 44.05
2025-08-04T13:24:44Z, sensor1, 12, 8.44
2025-08-04T10:35:36Z, sensor1, 14, 0.2
2025-08-04T17:48:42Z, sensor3, 79, 71.38
2025-08-04T14:04:24Z, sensor3, 75, 95.31
2025-08-04T14:29:46Z, sensor2, 62, 46.67
2025-08-04T15:11:32Z, sensor1, 48, 4.04
2025-08-04T12:38:49Z, sensor1, 31, 23.49
2025-08-04T14:22:25Z, sensor1, 25, 4.0
2025-08-04T14:23:47Z, sensor1, 7, 8.99
2025-08-04T16:48:02Z, sensor2, 45, 39.74
2025-08-04T14:43:00Z, sensor3, 88, 90.12
2025-08-04T14:22:39Z, sensor1, 49, 9.88
2025-08-04T14:47:10Z, sensor3, 82, 83.34
2025-08-04T14:47:38Z, sensor3, 78, 83.75
2025-08-04T10:43:10Z, sensor2, 44, 22.53
2025-08-04T16:21:57Z, sensor1, 44, 14.68
2025-08-04T17:00:38Z, sensor2, 41, 54.21
2025-08-04T17:21:20Z, sensor3, 96, 81.43
2025-08-04T10:14:27Z, sensor2, 71, 22.65
2025-08-04T17:10:51Z, sensor2, 46, 55.16
2025-08-04T17:15:22Z, sensor2, 59, 38.47
2025-08-04T17:21:24Z, sensor2, 76, 48.96
2025-08-04T11:53:55Z, sensor2, 56, 64.57
2025-08-04T13:09:14Z, sensor3, 70, 94.09
2025-08-04T11:59:59Z, sensor2, 66, 52.34
2025-08-04T12:28:04Z, sensor2, 64, 44.87
2025-08-04T15:13:19Z, sensor3, 78, 84.36
2025-08-04T12:00:25Z, sensor3, 94, 98.82
2025-08-04T14:24:04Z, sensor1, 16, 20.02
2025-08-04T10:36:20Z, sensor1, 31, 14.33
2025-08-04T13:28:52Z, sensor1, 27, 16.83
2025-08-04T10:03:43Z, sensor3, 86, 77.32
2025-08-04T17:22:12Z, sensor2, 52, 46.7
2025-08-04T17:31:28Z, sensor2, 49, 29.08
2025-08-04T15:29:32Z, sensor2, 60, 32.48
2025-08-04T11:35:25Z, sensor3, 70, 94.51
2025-08-04T14:14:48Z, sensor3, 79, 77.04
2025-08-04T17:36:17Z, sensor3, 78, 95.9
2025-08-04T11:44:33Z, sensor3, 79, 78.66
2025-08-04T16:20:12Z, sensor1, 38, 15.59
2025-08-04T12:00:21Z, sensor2, 58, 39.08
2025-08-04T14:43:04Z, sensor1, 3, 4.4
2025-08-04T14:11:38Z, sensor3, 90, 85.41
2025-08-04T14:13:32Z, sensor1, 44, 0.54
2025-08-04T17:29:25Z, sensor3, 88, 98.43
2025-08-04T16:29:04Z, sensor3, 88, 83.84
2025-08-04T14:11:01Z, sensor3, 72, 87.28
2025-08-04T15:54:52Z, sensor3, 75, 99.43
2025-08-04T17:16:55Z, sensor1, 44, 14.47
2025-08-04T14:48:19Z, sensor3, 86, 74.54
2025-08-04T16:50:05Z, sensor2, 58, 41.37
2025-08-04T10:30:40Z, sensor2, 66, 24.74
2025-08-04T13:30:27Z, sensor2, 42, 60.23
2025-08-04T11:34:28Z, sensor2, 45, 57.83
2025-08-04T16:30:13Z, sensor1, 15, 1.64
2025-08-04T15:04:00Z, sensor3, 98, 88.11
2025-08-04T12:36:45Z, sensor1, 41, 24.64
2025-08-04T13:17:44Z, sensor2, 48, 40.85
2025-08-04T12:14:35Z, sensor1, 16, 10.38
2025-08-04T15:53:52Z, sensor3, 81, 79.39
2025-08-04T15:22:08Z, sensor2, 46, 31.95
2025-08-04T14:27:15Z, sensor2, 69, 35.31
2025-08-04T13:33:00Z, sensor3, 71, 82.03
2025-08-04T17:34:35Z, sensor3, 85, 92.69
2025-08-04T14:07:18Z, sensor3, 98, 76.98
2025-08-04T11:54:51Z, sensor2, 73, 56.2
2025-08-04T15:46:03Z, sensor3, 100, 84.1
2025-08-04T13:09:39Z, sensor2, 68, 23.25
2025-08-04T16:38:43Z, sensor2, 41, 67.53
2025-08-04T16:58:42Z, sensor1, 29, 2.3
2025-08-04T15:37:42Z, sensor1, 19, 4.81
2025-08-04T13:32:48Z, sensor1, 2, 2.5
2025-08-04T13:39:30Z, sensor3, 78, 96.36
2025-08-04T16:59:15Z, sensor3, 79, 85.81
2025-08-04T10:57:43Z, sensor2, 73, 68.21
2025-08-04T16:12:01Z, sensor1, 10, 8.07
2025-08-04T13:02:53Z, sensor2, 45, 33.32
2025-08-04T15:54:41Z, sensor3, 84, 72.11
2025-08-04T14:12:38Z, sensor1, 31, 14.13
2025-08-04T12:06:20Z, sensor2, 40, 58.96
2025-08-04T14:53:22Z, sensor3, 81, 73.79
2025-08-04T11:25:15Z, sensor3, 85, 98.81
2025-08-04T16:42:16Z, sensor3, 92, 77.51
2025-08-04T11:27:14Z, sensor1, 24, 20.46
2025-08-04T10:51:23Z, sensor2, 58, 63.38
2025-08-04T17:07:37Z, sensor1, 6, 3.48
2025-08-04T17:37:19Z, sensor2, 64, 67.09
2025-08-04T14:43:07Z, sensor1, 43, 22.22
2025-08-04T17:02:59Z, sensor3, 84, 85.79
2025-08-04T10:44:02Z, sensor2, 66, 55.85
2025-08-04T13:45:21Z, sensor2, 78, 47.14
2025-08-04T11:20:29Z, sensor2, 72, 37.74
2025-08-04T12:53:05Z, sensor3, 99, 99.95
2025-08-04T13:38:03Z, sensor1, 34, 19.86
2025-08-04T14:45:35Z, sensor3, 99, 75.22
2025-08-04T12:18:27Z, sensor2, 49, 26.81
2025-08-04T14:16:33Z, sensor2, 67, 45.0
2025-08-04T10:35:00Z, sensor1, 25, 16.18
2025-08-04T15:29:31Z, sensor2, 63, 60.64
2025-08-04T12:00:43Z, sensor3, 90, 71.68
2025-08-04T16:44:51Z, sensor1, 43, 14.74
2025-08-04T11:59:11Z, sensor1, 40, 17.66
2025-08-04T17:09:26Z, sensor3, 81, 83.75
